n,t,i,p,u,v
12453,69.14999999999822,3,0.0006357049255917409,2.9897034702348232e-05,2.316810137583863e-05
12454,69.14999999999822,1,-,-,-
12455,69.14999999999822,2,-,-,-
12456,69.14999999999822,3,0.0006488214051583415,3.157460553880543e-05,2.661867606006507e-05
12457,69.19999999999821,1,-,-,-
12458,69.19999999999821,2,-,-,-
12459,69.19999999999821,3,0.0006603907012011486,3.4930275109636595e-05,2.8241576481996894e-05
12460,69.19999999999821,1,-,-,-
12461,69.19999999999821,2,-,-,-
12462,69.19999999999821,3,0.0006215094291203069,3.0115330922269014e-05,2.3445849472703737e-05
12463,69.19999999999821,1,-,-,-
12464,69.19999999999821,2,-,-,-
12465,69.19999999999821,3,0.0006355852341094758,3.8808560917393904e-05,2.446176630162807e-05
12466,69.24999999999821,1,-,-,-
12467,69.24999999999821,2,-,-,-
12468,69.24999999999821,3,0.00064853379845077,3.490762541112628e-05,2.809632914902301e-05
12469,69.24999999999821,1,-,-,-
12470,69.24999999999821,2,-,-,-
12471,69.24999999999821,3,0.0006110037284847853,2.995167040515169e-05,2.3183266809623943e-05
12472,69.24999999999821,1,-,-,-
12473,69.24999999999821,2,-,-,-
12474,69.24999999999821,3,0.0006244202278186798,3.145397183541016e-05,2.4948007893440844e-05
12475,69.2999999999982,1,-,-,-
12476,69.2999999999982,2,-,-,-
12477,69.2999999999982,3,0.0006383249963205366,3.480456863154532e-05,2.8087158128079438e-05
12478,69.2999999999982,1,-,-,-
12479,69.2999999999982,2,-,-,-
12480,69.2999999999982,3,0.0006050061934239863,3.062577568372267e-05,2.6644723478973485e-05
12481,69.2999999999982,1,-,-,-
12482,69.2999999999982,2,-,-,-
12483,69.2999999999982,3,0.0006147592078321067,3.175029785639243e-05,2.5285623726587966e-05
12484,69.3499999999982,1,-,-,-
12485,69.3499999999982,2,-,-,-
12486,69.3499999999982,3,0.0006286225125517092,3.475523372442734e-05,2.7965141529672406e-05
12487,69.3499999999982,1,-,-,-
12488,69.3499999999982,2,-,-,-
12489,69.3499999999982,3,0.0005914553774501223,3.0357900931371767e-05,2.4847023068064495e-05
12490,69.3499999999982,1,-,-,-
12491,69.3499999999982,2,-,-,-
12492,69.3499999999982,3,0.000603223233975356,3.2199849088755904e-05,2.4780903490420947e-05
12493,69.3999999999982,1,-,-,-
12494,69.3999999999982,2,-,-,-
12495,69.3999999999982,3,0.0006180382690870244,3.4805308545691346e-05,2.769488936440316e-05
12496,69.3999999999982,1,-,-,-
12497,69.3999999999982,2,-,-,-
12498,69.3999999999982,3,0.0005805465083718723,3.0155864752404414e-05,2.2819109483100462e-05
12499,69.3999999999982,1,-,-,-
12500,69.3999999999982,2,-,-,-
12501,69.3999999999982,3,0.0005938567144236992,3.1711167050474685e-05,2.463529988193643e-05
12502,69.4499999999982,1,-,-,-
12503,69.4499999999982,2,-,-,-
12504,69.4499999999982,3,0.0006103512967148307,3.477839302728524e-05,2.7281025743081913e-05
12505,69.4499999999982,1,-,-,-
12506,69.4499999999982,2,-,-,-
12507,69.4499999999982,3,0.0005836152732793256,3.165643062595001e-05,3.627977173020248e-05
12508,69.4499999999982,1,-,-,-
12509,69.4499999999982,2,-,-,-
12510,69.4499999999982,3,0.0005884530784700487,3.166219667384479e-05,2.458102853730437e-05
12511,69.4999999999982,1,-,-,-
12512,69.4999999999982,2,-,-,-
12513,69.4999999999982,3,0.000605009702365225,3.482998780070403e-05,2.7116762712821448e-05
12514,69.4999999999982,1,-,-,-
12515,69.4999999999982,2,-,-,-
12516,69.4999999999982,3,0.0005669335132919555,3.0147248611639648e-05,2.2643111338103687e-05
12517,69.4999999999982,1,-,-,-
12518,69.4999999999982,2,-,-,-
12519,69.4999999999982,3,0.0005816337135735179,3.175776281112098e-05,2.4991760414519612e-05
12520,69.54999999999819,1,-,-,-
12521,69.54999999999819,2,-,-,-
12522,69.54999999999819,3,0.0005992962188921172,3.4813590152231324e-05,2.6955468435465986e-05
12523,69.54999999999819,1,-,-,-
12524,69.54999999999819,2,-,-,-
12525,69.54999999999819,3,0.0005655415353483285,3.11104714327103e-05,2.8460718809586118e-05
12526,69.54999999999819,1,-,-,-
12527,69.54999999999819,2,-,-,-
12528,69.54999999999819,3,0.0005756652443497096,3.1551126522103785e-05,2.3733041546982364e-05
12529,69.59999999999819,1,-,-,-
12530,69.59999999999819,2,-,-,-
12531,69.59999999999819,3,0.0005947728587281405,3.48949665348259e-05,2.6794417755516023e-05
12532,69.59999999999819,1,-,-,-
12533,69.59999999999819,2,-,-,-
12534,69.59999999999819,3,0.0005591135015301779,3.0312161720307424e-05,2.338115542818839e-05
12535,69.59999999999819,1,-,-,-
12536,69.59999999999819,2,-,-,-
12537,69.59999999999819,3,0.0005734005050384706,3.172956791283409e-05,2.4240027855103317e-05
12538,69.64999999999819,1,-,-,-
12539,69.64999999999819,2,-,-,-
12540,69.64999999999819,3,0.0005930774103702336,3.4823925914867586e-05,2.683663777582033e-05
12541,69.64999999999819,1,-,-,-
12542,69.64999999999819,2,-,-,-
12543,69.64999999999819,3,0.0005562282828840871,3.0294230739968912e-05,2.230915449949252e-05
12544,69.64999999999819,1,-,-,-
12545,69.64999999999819,2,-,-,-
12546,69.64999999999819,3,0.000572828471003425,3.2130498931035496e-05,2.4377958058668268e-05
12547,69.69999999999818,1,-,-,-
12548,69.69999999999818,2,-,-,-
12549,69.69999999999818,3,0.0005938403106307558,3.5032654879384546e-05,2.637454005588543e-05
12550,69.69999999999818,1,-,-,-
12551,69.69999999999818,2,-,-,-
12552,69.69999999999818,3,0.0005606558052299467,3.0673476459389e-05,2.3514080161575324e-05
12553,69.69999999999818,1,-,-,-
12554,69.69999999999818,2,-,-,-
12555,69.69999999999818,3,0.0005752726875964473,3.174318619269962e-05,2.3716960078049476e-05
12556,69.74999999999818,1,-,-,-
12557,69.74999999999818,2,-,-,-
12558,69.74999999999818,3,0.0005971228496771867,3.502734280860472e-05,2.713797051720226e-05
12559,69.74999999999818,1,-,-,-
12560,69.74999999999818,2,-,-,-
12561,69.74999999999818,3,0.0005598457901358371,3.2265362974236215e-05,2.225346779434109e-05
12562,69.74999999999818,1,-,-,-
12563,69.74999999999818,2,-,-,-
12564,69.74999999999818,3,0.0005761203126057145,3.1285188518440465e-05,2.3084717830413594e-05
12565,69.79999999999818,1,-,-,-
12566,69.79999999999818,2,-,-,-
12567,69.79999999999818,3,0.0006010470969372866,3.505033695300955e-05,2.7399085790293197e-05
12568,69.79999999999818,1,-,-,-
12569,69.79999999999818,2,-,-,-
12570,69.79999999999818,3,0.0005656225655472105,3.036046379434561e-05,2.273729757561136e-05
12571,69.79999999999818,1,-,-,-
12572,69.79999999999818,2,-,-,-
12573,69.79999999999818,3,0.0005806281568551976,3.1393460515595644e-05,2.3275332917434533e-05
12574,69.84999999999818,1,-,-,-
12575,69.84999999999818,2,-,-,-
12576,69.84999999999818,3,0.0006035711894498003,0.00012126872618799662,2.706381562599848e-05
12577,69.84999999999818,1,-,-,-
12578,69.84999999999818,2,-,-,-
12579,69.84999999999818,3,0.0005684989203758982,3.0156818138033595e-05,2.2354079878855456e-05
12580,69.84999999999818,1,-,-,-
12581,69.84999999999818,2,-,-,-
12582,69.84999999999818,3,0.0005857143212424138,3.575465746726162e-05,2.369301209218135e-05
12583,69.89999999999817,1,-,-,-
12584,69.89999999999817,2,-,-,-
12585,69.89999999999817,3,0.0006077663722791689,4.0524467336637285e-05,2.714980964374299e-05
12586,69.89999999999817,1,-,-,-
12587,69.89999999999817,2,-,-,-
12588,69.89999999999817,3,0.0005725514465949116,4.4302921236017447e-05,2.2348094192785953e-05
12589,69.89999999999817,1,-,-,-
12590,69.89999999999817,2,-,-,-
12591,69.89999999999817,3,0.0005895981341447211,6.287187849114314e-05,2.3627833710020572e-05
12592,69.94999999999817,1,-,-,-
12593,69.94999999999817,2,-,-,-
12594,69.94999999999817,3,0.0006144009045025375,3.493944618652039e-05,2.7075891719705536e-05
12595,69.94999999999817,1,-,-,-
12596,69.94999999999817,2,-,-,-
12597,69.94999999999817,3,0.0005837529885143068,4.580016466190342e-05,2.401113459808887e-05
12598,69.94999999999817,1,-,-,-
12599,69.94999999999817,2,-,-,-
12600,69.94999999999817,3,0.0006052237685023268,0.00013473741772371804,2.6049743525789004e-05
12601,69.99999999999817,1,-,-,-
12602,69.99999999999817,2,-,-,-
12603,69.99999999999817,3,0.0006224272380546037,3.511860822613105e-05,2.750510107241711e-05
12604,69.99999999999817,1,-,-,-
12605,69.99999999999817,2,-,-,-
12606,69.99999999999817,3,0.0005864472588588797,3.0265113120938048e-05,2.2674315764356513e-05
12607,69.99999999999817,1,-,-,-
12608,69.99999999999817,2,-,-,-
12609,69.99999999999817,3,0.0006070584881084902,3.241873966993496e-05,2.545145718299305e-05
12610,70.04999999999816,1,-,-,-
12611,70.04999999999816,2,-,-,-
12612,70.04999999999816,3,0.0006257462532664654,3.4782841449633055e-05,2.6877867843945975e-05
12613,70.04999999999816,1,-,-,-
12614,70.04999999999816,2,-,-,-
12615,70.04999999999816,3,0.0005939698867747762,3.064049603818179e-05,2.327289372841436e-05
12616,70.04999999999816,1,-,-,-
12617,70.04999999999816,2,-,-,-
12618,70.04999999999816,3,0.0006133640882902925,3.163944081307382e-05,2.5063494017622292e-05
12619,70.09999999999816,1,-,-,-
12620,70.09999999999816,2,-,-,-
12621,70.09999999999816,3,0.0006351262327366438,3.519026093374036e-05,2.7111174659123056e-05
12622,70.09999999999816,1,-,-,-
12623,70.09999999999816,2,-,-,-
12624,70.09999999999816,3,0.0006020894452933454,3.006696149445633e-05,2.2254927176602436e-05
12625,70.09999999999816,1,-,-,-
12626,70.09999999999816,2,-,-,-
12627,70.09999999999816,3,0.0006226729738369366,3.241456744594983e-05,2.4834710916267088e-05
12628,70.14999999999816,1,-,-,-
12629,70.14999999999816,2,-,-,-
12630,70.14999999999816,3,0.000645162477407972,3.5670269458987874e-05,2.8800970081404107e-05
12631,70.14999999999816,1,-,-,-
12632,70.14999999999816,2,-,-,-
12633,70.14999999999816,3,0.0006118460217033203,3.065717757332422e-05,2.3468761642026225e-05
12634,70.14999999999816,1,-,-,-
12635,70.14999999999816,2,-,-,-
12636,70.14999999999816,3,0.0006283487161851843,3.140289211242263e-05,2.3468356996104712e-05
12637,70.19999999999816,1,-,-,-
12638,70.19999999999816,2,-,-,-
12639,70.19999999999816,3,0.0006537832543754951,3.5208394060087355e-05,2.6938192196543496e-05
12640,70.19999999999816,1,-,-,-
12641,70.19999999999816,2,-,-,-
12642,70.19999999999816,3,0.0006223978858668174,3.031043066156328e-05,2.2778794781888368e-05
12643,70.19999999999816,1,-,-,-
12644,70.19999999999816,2,-,-,-
12645,70.19999999999816,3,0.0006403671232666709,3.158606074121269e-05,2.3743443135121506e-05
12646,70.24999999999815,1,-,-,-
12647,70.24999999999815,2,-,-,-
12648,70.24999999999815,3,0.0006630286354081112,3.529068293234696e-05,2.6627740572943377e-05
12649,70.24999999999815,1,-,-,-
12650,70.24999999999815,2,-,-,-
12651,70.24999999999815,3,0.0006358203535058115,3.0732797378757006e-05,2.4110379930411968e-05
12652,70.24999999999815,1,-,-,-
12653,70.24999999999815,2,-,-,-
12654,70.24999999999815,3,0.0006500780188645438,3.16958830214102e-05,2.3843147749637288e-05
12655,70.29999999999815,1,-,-,-
12656,70.29999999999815,2,-,-,-
12657,70.29999999999815,3,0.0006707528550110979,3.4786057157655e-05,2.662178799869322e-05
12658,70.29999999999815,1,-,-,-
12659,70.29999999999815,2,-,-,-
12660,70.29999999999815,3,0.0006425975860946415,3.0394361270638057e-05,2.440462123532279e-05
12661,70.29999999999815,1,-,-,-
12662,70.29999999999815,2,-,-,-
12663,70.29999999999815,3,0.0006567623223930058,3.144040617469073e-05,2.3648720209012855e-05
12664,70.34999999999815,1,-,-,-
12665,70.34999999999815,2,-,-,-
12666,70.34999999999815,3,0.000682297939620848,3.48148764556377e-05,2.7021409824164504e-05
12667,70.34999999999815,1,-,-,-
12668,70.34999999999815,2,-,-,-
12669,70.34999999999815,3,0.0006493450229406458,3.0097017676906996e-05,2.3002990657435497e-05
12670,70.34999999999815,1,-,-,-
12671,70.34999999999815,2,-,-,-
12672,70.34999999999815,3,0.000665486676874775,3.13872243394261e-05,2.3784857534370785e-05
12673,70.39999999999814,1,-,-,-
12674,70.39999999999814,2,-,-,-
12675,70.39999999999814,3,0.0006895979671585806,3.453176530987356e-05,2.7223172070378637e-05
12676,70.39999999999814,1,-,-,-
12677,70.39999999999814,2,-,-,-
12678,70.39999999999814,3,0.0006576208897076295,2.9892097186773712e-05,2.2912831806688534e-05
12679,70.39999999999814,1,-,-,-
12680,70.39999999999814,2,-,-,-
12681,70.39999999999814,3,0.0006783420215895466,3.139590383504519e-05,2.4428411760314454e-05
12682,70.44999999999814,1,-,-,-
12683,70.44999999999814,2,-,-,-
12684,70.44999999999814,3,0.0007018331054038621,3.6856931074164864e-05,2.7096865897141305e-05
12685,70.44999999999814,1,-,-,-
12686,70.44999999999814,2,-,-,-
12687,70.44999999999814,3,0.0006708338873075773,3.0085111870141257e-05,2.372735967560171e-05
12688,70.44999999999814,1,-,-,-
12689,70.44999999999814,2,-,-,-
12690,70.44999999999814,3,0.0006919162112517927,3.1336861916038256e-05,2.4427225095860407e-05
12691,70.49999999999814,1,-,-,-
12692,70.49999999999814,2,-,-,-
12693,70.49999999999814,3,0.0007147934151042526,3.423872579679078e-05,2.7693817599362918e-05
12694,70.49999999999814,1,-,-,-
12695,70.49999999999814,2,-,-,-
12696,70.49999999999814,3,0.000684852136690786,3.020750357925332e-05,2.460831732820035e-05
12697,70.49999999999814,1,-,-,-
12698,70.49999999999814,2,-,-,-
12699,70.49999999999814,3,0.0006979635244815007,3.105174023047244e-05,2.431569952082886e-05
12700,70.54999999999814,1,-,-,-
12701,70.54999999999814,2,-,-,-
12702,70.54999999999814,3,0.0007205817127403291,3.38500145776811e-05,2.6878638806927863e-05
12703,70.54999999999814,1,-,-,-
12704,70.54999999999814,2,-,-,-
12705,70.54999999999814,3,0.0006946369633839663,2.9878296338346735e-05,2.3816311258040223e-05
12706,70.54999999999814,1,-,-,-
12707,70.54999999999814,2,-,-,-
12708,70.54999999999814,3,0.0007129709845606065,3.1049966158470645e-05,2.4802474223807827e-05
12709,70.59999999999813,1,-,-,-
12710,70.59999999999813,2,-,-,-
12711,70.59999999999813,3,0.0007294720547984929,4.66659327673044e-05,2.726646012072999e-05
12712,70.59999999999813,1,-,-,-
12713,70.59999999999813,2,-,-,-
12714,70.59999999999813,3,0.0006972427456040626,3.352554972640085e-05,2.371748028970017e-05
12715,70.59999999999813,1,-,-,-
12716,70.59999999999813,2,-,-,-
12717,70.59999999999813,3,0.0007137500256159621,3.0835966226153136e-05,2.4483959296996944e-05
12718,70.64999999999813,1,-,-,-
12719,70.64999999999813,2,-,-,-
12720,70.64999999999813,3,0.0007278992540465975,3.372127484086772e-05,2.6788475863366495e-05
12721,70.64999999999813,1,-,-,-
12722,70.64999999999813,2,-,-,-
12723,70.64999999999813,3,0.0007011194301928416,2.963580540781882e-05,2.399741480830183e-05
12724,70.64999999999813,1,-,-,-
12725,70.64999999999813,2,-,-,-
12726,70.64999999999813,3,0.0007201426764866238,3.114040859283999e-05,2.55860392879354e-05
12727,70.69999999999813,1,-,-,-
12728,70.69999999999813,2,-,-,-
12729,70.69999999999813,3,0.0007366265900402785,3.381929516285162e-05,2.7215225265443905e-05
12730,70.69999999999813,1,-,-,-
12731,70.69999999999813,2,-,-,-
12732,70.69999999999813,3,0.0007096746760719873,3.025497037772014e-05,2.4614053091989133e-05
12733,70.69999999999813,1,-,-,-
12734,70.69999999999813,2,-,-,-
12735,70.69999999999813,3,0.000729299053576123,3.094825519048456e-05,2.5684624203498822e-05
12736,70.74999999999812,1,-,-,-
12737,70.74999999999812,2,-,-,-
12738,70.74999999999812,3,0.0007415166878566394,3.388573486138148e-05,2.7206018597290974e-05
12739,70.74999999999812,1,-,-,-
12740,70.74999999999812,2,-,-,-
12741,70.74999999999812,3,0.0007116963313075829,3.589828720502681e-05,2.3502006600581064e-05
12742,70.74999999999812,1,-,-,-
12743,70.74999999999812,2,-,-,-
12744,70.74999999999812,3,0.0007331350117902374,3.0822910030071235e-05,2.515102355909266e-05
12745,70.79999999999812,1,-,-,-
12746,70.79999999999812,2,-,-,-
12747,70.79999999999812,3,0.0007442931877992608,3.3660813634435006e-05,2.7201854814181657e-05
12748,70.79999999999812,1,-,-,-
12749,70.79999999999812,2,-,-,-
12750,70.79999999999812,3,0.0007156736688997586,2.9190656384304108e-05,2.359465554710158e-05
12751,70.79999999999812,1,-,-,-
12752,70.79999999999812,2,-,-,-
12753,70.79999999999812,3,0.0007369000942441844,3.0600182981016554e-05,2.5108952342096734e-05
12754,70.84999999999812,1,-,-,-
12755,70.84999999999812,2,-,-,-
12756,70.84999999999812,3,0.0007495700155121012,3.40686182117889e-05,2.7728410193028283e-05
12757,70.84999999999812,1,-,-,-
12758,70.84999999999812,2,-,-,-
12759,70.84999999999812,3,0.0007187976540519187,2.9041577574211414e-05,2.3706630258704604e-05
12760,70.84999999999812,1,-,-,-
12761,70.84999999999812,2,-,-,-
12762,70.84999999999812,3,0.0007388103100056871,3.0227632132430477e-05,2.4790558005086915e-05
12763,70.89999999999812,1,-,-,-
12764,70.89999999999812,2,-,-,-
12765,70.89999999999812,3,0.0007527179243028879,3.338344954556116e-05,2.7679449031182212e-05
12766,70.89999999999812,1,-,-,-
12767,70.89999999999812,2,-,-,-
12768,70.89999999999812,3,0.0007222135273032383,2.9245774106169772e-05,2.4173363578183372e-05
12769,70.89999999999812,1,-,-,-
12770,70.89999999999812,2,-,-,-
12771,70.89999999999812,3,0.000741583762667645,3.038001356593142e-05,2.5475954890112927e-05
12772,70.94999999999811,1,-,-,-
12773,70.94999999999811,2,-,-,-
12774,70.94999999999811,3,0.0007577824987997663,3.4175764142127345e-05,2.818883409552448e-05
12775,70.94999999999811,1,-,-,-
12776,70.94999999999811,2,-,-,-
12777,70.94999999999811,3,0.0007224579228425251,2.8798001493641895e-05,2.4100764544051257e-05
12778,70.94999999999811,1,-,-,-
12779,70.94999999999811,2,-,-,-
12780,70.94999999999811,3,0.0007396130181349823,3.030247349514726e-05,2.623686390566601e-05
12781,70.99999999999811,1,-,-,-
12782,70.99999999999811,2,-,-,-
12783,70.99999999999811,3,0.0007536873377958322,3.3122304882168074e-05,2.773288845790392e-05
12784,70.99999999999811,1,-,-,-
12785,70.99999999999811,2,-,-,-
12786,70.99999999999811,3,0.0007243798614191286,2.984716568532314e-05,2.5235755747146987e-05
12787,70.99999999999811,1,-,-,-
12788,70.99999999999811,2,-,-,-
12789,70.99999999999811,3,0.0007410313876624881,3.0119160516451663e-05,2.509141430631904e-05
12790,71.04999999999811,1,-,-,-
12791,71.04999999999811,2,-,-,-
12792,71.04999999999811,3,0.0007530908592998081,3.308504481119221e-05,2.817181742365082e-05
12793,71.04999999999811,1,-,-,-
12794,71.04999999999811,2,-,-,-
12795,71.04999999999811,3,0.0007291149721174154,3.329527536793952e-05,2.6521099438353618e-05
12796,71.04999999999811,1,-,-,-
12797,71.04999999999811,2,-,-,-
12798,71.04999999999811,3,0.0007351039857926163,2.9862802737951685e-05,2.5214694785758067e-05
12799,71.0999999999981,1,-,-,-
12800,71.0999999999981,2,-,-,-
12801,71.0999999999981,3,0.0007505520723809587,3.317197098180155e-05,2.821254971958849e-05
12802,71.0999999999981,1,-,-,-
12803,71.0999999999981,2,-,-,-
12804,71.0999999999981,3,0.0007181545728871579,2.8919762810317094e-05,2.4712909822729563e-05
12805,71.0999999999981,1,-,-,-
12806,71.0999999999981,2,-,-,-
12807,71.0999999999981,3,0.0007314548494577731,2.9823236481369113e-05,2.4923152796239398e-05
12808,71.1499999999981,1,-,-,-
12809,71.1499999999981,2,-,-,-
12810,71.1499999999981,3,0.0007538823114331814,3.3952598106605675e-05,3.1233476242264155e-05
12811,71.1499999999981,1,-,-,-
12812,71.1499999999981,2,-,-,-
12813,71.1499999999981,3,0.0007099192475921789,2.893343613748807e-05,2.4547714189532384e-05
12814,71.1499999999981,1,-,-,-
12815,71.1499999999981,2,-,-,-
12816,71.1499999999981,3,0.0007224102455918533,2.9764819308045448e-05,2.467002607562678e-05
